Date,Open,High,Low,Close,Adj Close,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,INFY.NS
2023-01-27,1447.814426771755,1452.450009383952,1411.6659134946801,1422.669677734375,,6209955
2023-01-30,1431.7067500905264,1445.9413602414752,1423.4655878024885,1441.0716552734375,,6964719
2023-01-31,1450.5302621810438,1450.5302621810438,1416.9102279600907,1436.3424072265625,,9448126
2023-02-01,1444.2556654298946,1456.2896603261233,1431.0044157396635,1452.5904541015625,,6194199
2023-02-02,1453.4334155485399,1486.1637163893859,1453.4334155485399,1483.1669921875,,6916834
2023-02-03,1496.043643150794,1502.7395733999526,1473.099624836431,1497.822998046875,,7040194
2023-02-06,1496.5118898904536,1496.5118898904536,1462.4236112121387,1470.149658203125,,4570612
2023-02-07,1469.3536663009922,1475.9559703756936,1456.336424851358,1463.1728515625,,4336238
2023-02-08,1466.0760165337158,1501.194413608142,1466.0760165337158,1489.48828125,,7983338
2023-02-09,1494.8262476746913,1516.8806469975686,1485.3209595535925,1514.3052978515625,,6904911
2023-02-10,1510.5125572743648,1513.6498924248972,1495.0604614564386,1506.39208984375,,4786762
2023-02-13,1495.5753173345379,1495.5753173345379,1466.544112051275,1467.9019775390625,,4001199
2023-02-14,1484.0565585430722,1494.6389476968263,1477.9226139084933,1492.0635986328125,,5043736
2023-02-15,1483.4010667556165,1497.4484253423175,1475.9091421760427,1495.622314453125,,3465747
2023-02-16,1498.3849499152032,1511.917193267045,1496.3714722752147,1500.0706787109375,,4290289
2023-02-17,1492.7660256395436,1493.70251624534,1475.4409494323093,1483.2138671875,,2857734
2023-02-20,1484.2906519276423,1501.1943520871423,1481.9962958065519,1491.3143310546875,,2417716
2023-02-21,1497.167339728542,1499.9300553367914,1475.9090507775402,1479.186767578125,,2723288
2023-02-22,1463.7348269920292,1474.9727143393768,1456.5238950045616,1462.611083984375,,3656244
2023-02-23,1470.149760417762,1470.149760417762,1449.827959919277,1452.2159423828125,,4766854
2023-02-24,1460.9253538063083,1469.353769309037,1446.877994635094,1452.169189453125,,2790986
2023-02-27,1442.1955282782062,1442.1955282782062,1406.60888537264,1413.4453125,,4920268
2023-02-28,1419.3450289458724,1427.211572286581,1387.2234722547096,1393.0765380859375,,9679811
2023-03-01,1397.6184079958703,1405.5317067839185,1387.4106389530634,1401.03662109375,,5125043
2023-03-02,1390.6885444623579,1394.0598877672114,1374.1127065281696,1378.6546630859375,,4644499
2023-03-03,1392.3273951584142,1395.183737206485,1379.4506494490292,1385.3505859375,,4615015
2023-03-06,1399.6320097355872,1423.8402678058542,1398.3209000903332,1411.712646484375,,6561742
2023-03-08,1395.8861727058895,1400.9900009797027,1387.0362675449067,1397.8995361328125,,4137080
2023-03-09,1400.0534774989967,1403.1906982137984,1380.9490459792826,1386.3807373046875,,5104656
2023-03-10,1367.2762613959524,1380.6681225599923,1365.0755313729987,1378.0927734375,,3699580
2023-03-13,1371.209495287346,1384.414104244787,1337.308581183309,1343.9576416015625,,8798403
2023-03-14,1349.4828290912467,1356.3660114975357,1321.3881137041978,1329.8165283203125,,7402784
2023-03-15,1346.673471098705,1351.2154276056997,1326.866672217267,1329.4888916015625,,7556182
2023-03-16,1327.7565043125921,1327.7565043125921,1309.8694412411437,1314.926513671875,,7323117
2023-03-17,1339.1814535260683,1351.2622041871493,1321.7627525884982,1330.4720458984375,,9090018
2023-03-20,1329.5356098656707,1329.5356098656707,1296.898936527613,1314.5050048828125,,8221829
2023-03-21,1310.1502363724428,1315.7691794876926,1301.7218216995677,1302.3773193359375,,8536755
2023-03-22,1313.8962766555696,1317.8763615991093,1294.370471031391,1301.01953125,,8356487
2023-03-23,1296.0559709301872,1296.0559709301872,1282.9919742913032,1287.2530517578125,,7607718
2023-03-24,1299.8488809079524,1310.103406683715,1290.0157301518043,1292.9656982421875,,7559127
2023-03-27,1298.2101684235522,1307.1068296318651,1286.8317841199055,1300.7386474609375,,4170193
2023-03-28,1303.6886115005107,1309.213929201167,1288.4706384321853,1290.1094970703125,,6633366
2023-03-29,1291.420562584822,1301.6283331874301,1277.888318878001,1295.681640625,,8813966
2023-03-31,1314.8328144023399,1339.1346999670975,1305.3742821195383,1337.26171875,,8711975
2023-04-03,1343.863950499421,1343.863950499421,1315.9097302114565,1321.2476806640625,,5242764
2023-04-05,1311.0868360607465,1336.8403274833684,1311.0868360607465,1333.1412353515625,,7506334
2023-04-06,1326.070630109961,1337.6831358925422,1320.779435593794,1331.595947265625,,6948465
2023-04-10,1333.5157464016077,1342.9275226746292,1325.1342012444914,1336.9339599609375,,4993788
2023-04-11,1338.1514751673112,1342.3188127160026,1300.7854764153806,1316.8463134765625,,6942255
2023-04-12,1323.3079968731429,1340.58620152549,1311.086749658181,1337.5894775390625,,5831169
2023-04-13,1320.217459346068,1321.4349427019063,1295.1663389080418,1300.9725341796875,,11267238
2023-04-17,1170.8941839755091,1181.055083610567,1110.0222980392155,1178.3861083984375,,53171705
2023-04-18,1189.2961620139442,1189.2961620139442,1173.5163186619347,1179.369384765625,,12430884
2023-04-19,1174.6868919454078,1174.6868919454078,1151.321498580937,1153.943603515625,,11307230
2023-04-20,1152.5389495905642,1159.2348803248456,1143.829655496165,1145.70263671875,,8621249
2023-04-21,1150.1041013596518,1154.9270508901977,1142.518550242077,1149.4017333984375,,8691352
2023-04-24,1150.0104453082618,1151.8834264895454,1140.6455394018426,1148.41845703125,,8313774
2023-04-25,1148.090668468442,1157.0341999172645,1137.8361415616966,1147.107421875,,6808576
2023-04-26,1150.010486381884,1154.6929395023315,1143.0336769594987,1149.589111328125,,5680192
2023-04-27,1151.8833473075476,1168.5529244021643,1147.5755137502608,1167.101318359375,,8020704
2023-04-28,1175.9512001745147,1179.0416648802322,1165.8839262289528,1173.1885986328125,,10118277
2023-05-02,1174.8742817758778,1198.473798241163,1174.8742817758778,1196.31982421875,,8886401
2023-05-03,1185.5969072251216,1191.684095137415,1181.9445716142093,1188.546875,,5549783
2023-05-04,1188.359532864619,1194.7745840203725,1182.3192150770417,1192.66748046875,,4505401
2023-05-05,1197.771315114469,1197.771315114469,1174.5931759048653,1179.1351318359375,,5373791
2023-05-08,1182.2725657925323,1189.6241087896717,1175.4830086350073,1185.2225341796875,,5260842
2023-05-09,1185.597075154084,1191.2160186382266,1180.6336293493457,1189.99853515625,,4969897
2023-05-10,1195.3366025408352,1195.3366025408352,1179.1821399903547,1183.021728515625,,6515734
2023-05-11,1189.5771703584003,1194.868365048372,1173.4695779589974,1176.3258056640625,,6888461
2023-05-12,1173.7504631972886,1176.2321861350786,1160.358716292899,1166.1180419921875,,8292212
2023-05-15,1170.519683154277,1188.3130054564801,1166.5395979024681,1178.4329833984375,,5534710
2023-05-16,1184.660746792601,1193.0422929104118,1182.5536426975152,1184.0052490234375,,5236469
2023-05-17,1180.5400811541865,1180.8678300155434,1163.5427531280866,1167.710205078125,,10465667
2023-05-18,1178.6669451842147,1179.6503059569368,1163.5426004281203,1166.8671875,,6948732
2023-05-19,1176.2791064985481,1192.433569934166,1173.2355119382144,1188.31298828125,,11094136
2023-05-22,1192.1055186838032,1213.3170510598163,1189.577040098132,1210.6949462890625,,7625947
2023-05-23,1216.6883887063207,1230.688990005352,1214.6750256238067,1217.4844970703125,,7436031
2023-05-24,1213.9728538593247,1222.1202766431975,1209.2904006921094,1216.173583984375,,4824077
2023-05-25,1212.287065188552,1223.9931975291138,1207.3704896055162,1221.511474609375,,4334121
2023-05-26,1223.0567689748948,1239.3984848240855,1223.0567689748948,1233.779541015625,,5521606
2023-05-29,1248.0609264704428,1248.0609264704428,1226.6621399885078,1230.9232177734375,,4419365
2023-05-30,1231.4851522534068,1242.1611680718436,1226.0067050479872,1239.7730712890625,,6274719
2023-05-31,1236.027053313222,1246.5625722032387,1230.689102802692,1234.5755615234375,,17800782
2023-06-01,1238.5555605113213,1245.0641237803145,1234.3881091822184,1235.69921875,,4277841
2023-06-02,1242.3429517033835,1246.0443786264407,1230.0524394319689,1232.8521728515625,,10909311
2023-06-05,1237.59760459587,1242.770032905285,1231.2388288894117,1238.0721435546875,,5002553
2023-06-06,1222.9816069364476,1222.9816069364476,1208.1760167054033,1213.8704833984375,,10008100
2023-06-07,1224.784959775844,1228.106732235523,1217.192337010864,1223.3138427734375,,5397578
2023-06-08,1220.7039450186055,1226.208643163977,1215.8636709138054,1217.4771728515625,,5034942
2023-06-09,1217.1922691627592,1217.1922691627592,1199.6343299974485,1201.4849853515625,,5339073
2023-06-12,1208.6505717685027,1229.7200524729546,1208.176032871067,1226.1610107421875,,4785588
2023-06-13,1233.706285920123,1239.9701763842845,1231.0014372940336,1238.4041748046875,,4846587
2023-06-14,1239.8278752926387,1240.160029382451,1227.3474778998798,1234.180908203125,,3457981
2023-06-15,1228.0592515206731,1228.0592515206731,1217.334741207218,1221.2734375,,6161155
2023-06-16,1221.4632295382082,1235.2248587754298,1215.8162625032485,1225.87646484375,,8536287
2023-06-19,1228.1068115234375,1233.3267400113657,1221.510766412205,1228.1068115234375,,4451787
2023-06-20,1228.106842521339,1238.5466997607014,1225.354493351023,1237.0281982421875,,4009180
2023-06-21,1233.7536276051042,1237.407669782459,1229.0557388831087,1233.1842041015625,,4041529
2023-06-22,1223.740886657653,1223.740886657653,1208.6505271059807,1216.2906494140625,,6676607
2023-06-23,1211.4503912779653,1214.2027402501333,1199.017494449738,1200.58349609375,,7239467
2023-06-26,1205.5661261290436,1209.1251680286568,1197.9735034098683,1205.6610107421875,,3403244
2023-06-27,1214.819510293023,1216.717665777856,1209.3148130453212,1214.0128173828125,,3240024
2023-06-28,1224.3104803974434,1230.6692559306819,1216.148433698974,1227.4898681640625,,5662358
2023-06-30,1241.5836573675615,1270.7204182911057,1238.024615257097,1267.4935302734375,,12821692
2023-07-03,1262.2734926096066,1277.4587376334816,1260.8023756562286,1265.7850341796875,,7732412
2023-07-04,1275.8454066036068,1277.4587926151432,1263.60227910532,1276.652099609375,,5797775
2023-07-05,1288.7053287056738,1288.800213319331,1272.7133901877326,1278.692626953125,,5414936
2023-07-06,1274.1844663632921,1278.8348549715627,1269.0594229934848,1275.4656982421875,,5963897
2023-07-07,1266.069921275566,1277.2690868609272,1257.8603742523696,1262.46337890625,,6295647
2023-07-10,1268.489995854001,1273.5675389768905,1252.118403598502,1261.466796875,,3940315
2023-07-11,1265.5478387081876,1282.1093170430452,1259.4263327917743,1279.9263916015625,,6126128
2023-07-12,1282.2041488340378,1283.058342052219,1259.4262809050838,1265.405517578125,,8102770
2023-07-13,1266.9240762093295,1306.6904622705142,1263.0802644808616,1295.586181640625,,9977644
2023-07-14,1310.344248794148,1357.1812136611918,1310.344248794148,1353.33740234375,,12833381
2023-07-17,1353.3373455004703,1384.656910654081,1342.2806826068859,1350.4901123046875,,11569884
2023-07-18,1360.9777476537129,1402.6896762139563,1356.2323580175423,1400.0797119140625,,16743977
2023-07-19,1410.3296414156002,1422.4778838610052,1386.3179262126616,1399.84228515625,,13687062
2023-07-20,1396.0935284291188,1396.0935284291188,1367.3364230042164,1375.6883544921875,,8347221
2023-07-21,1252.9724819521573,1281.2550471115694,1238.5465455411838,1263.7919921875,,45548305
2023-07-24,1272.713318970938,1281.1601344899118,1266.3070438754467,1268.537353515625,,8859789
2023-07-25,1268.9170922496144,1274.4691745310197,1256.8163495972713,1266.6392822265625,,6801982
2023-07-26,1274.6114922298445,1281.2550368654431,1271.1948353023815,1280.16357421875,,5528885
2023-07-27,1289.4170564966885,1294.3523304949208,1278.4552775842546,1284.24462890625,,9191861
2023-07-28,1284.9090580635998,1294.3998368148239,1267.9680411635118,1272.2388916015625,,6122735
2023-07-31,1280.0687502059716,1288.3731813935915,1265.3580435307595,1286.664794921875,,7902180
2023-08-01,1292.644149289172,1299.2876948435216,1287.8987596074937,1295.68115234375,,6064652
2023-08-02,1299.5723140372081,1302.0872775937983,1279.7839486732953,1287.7562255859375,,7419145
2023-08-03,1281.2550452536098,1296.9623293722977,1280.3059674423107,1294.826904296875,,6503741
2023-08-04,1299.192637985444,1315.3269607642067,1292.6439779220423,1308.161376953125,,5712345
2023-08-07,1317.2252775029856,1323.9637076110182,1306.8803049321664,1322.0655517578125,,3729093
2023-08-08,1321.9230384162722,1322.5874624128603,1313.9033770576289,1319.407958984375,,4161877
2023-08-09,1313.523732318999,1324.9126664142502,1312.1001155570925,1323.3941650390625,,4090828
2023-08-10,1320.73670828861,1324.7229047572628,1315.0422412084458,1318.364013671875,,3873025
2023-08-11,1321.1163735813448,1325.7193780052326,1297.4369274511587,1301.992431640625,,5783517
2023-08-14,1301.9924649304628,1323.9636409967027,1296.060728187646,1322.5875244140625,,4304135
2023-08-16,1338.9589930586214,1347.642962157537,1333.833949819538,1346.266845703125,,7735313
2023-08-17,1347.6905600057007,1347.6905600057007,1334.4034699774754,1339.6708984375,,5618346
2023-08-18,1332.2205127839168,1336.9659019665257,1315.5642662654966,1318.079345703125,,5134103
2023-08-21,1318.9810141103515,1335.3526079174417,1316.513434736362,1333.8341064453125,,3032722
2023-08-22,1333.1696440453838,1334.450991859419,1325.5296366677576,1332.26806640625,,2890714
2023-08-23,1343.894273641083,1344.4636971963555,1334.071340786375,1336.254150390625,,2559125
2023-08-24,1349.1141374590973,1352.4834101025679,1342.4230924054214,1351.107177734375,,5171963
2023-08-25,1341.046970982577,1350.063210348702,1339.5284696286014,1347.785400390625,,4307172
2023-08-28,1347.7854840441626,1352.2462196252268,1339.5285527696528,1343.5621337890625,,3133464
2023-08-29,1351.4868261107933,1351.8664804125688,1343.2298953547568,1345.460205078125,,3074444
2023-08-30,1354.3340841928325,1363.492708563721,1351.4868506591406,1362.069091796875,,3070887
2023-08-31,1362.0691059218414,1371.3226150023013,1355.9000998682013,1362.353759765625,,9792735
2023-09-01,1358.082922196826,1372.366590381703,1355.4729580726562,1370.3260498046875,,3582133
2023-09-04,1369.5192997491522,1395.1444009918598,1361.6419074698886,1390.493896484375,,4609014
2023-09-05,1390.3991028092184,1404.6827713333548,1382.3319407792674,1403.59130859375,,5496840
2023-09-06,1406.4384315927011,1407.3875094039042,1388.7856074751687,1402.2149658203125,,5075786
2023-09-07,1395.7138073410727,1398.3712715567144,1387.599261559934,1391.537841796875,,4411743
2023-09-08,1388.9754188545974,1399.6525445547095,1385.843415640873,1394.7647705078125,,3125838
2023-09-11,1394.7648308962373,1402.784608504087,1389.9245568734652,1401.2659912109375,,4182226
2023-09-12,1407.0079414013696,1427.4131155936998,1401.8828977357055,1424.6607666015625,,6793161
2023-09-13,1428.3621721582897,1428.3621721582897,1412.8447723957217,1422.05078125,,4804686
2023-09-14,1428.3621131550806,1435.5276970079474,1422.8100311020337,1430.2127685546875,,6444213
2023-09-15,1440.7002202288666,1441.0798745512886,1432.1585193184187,1434.6260986328125,,8657816
2023-09-18,1428.267370107953,1428.267370107953,1412.2279302561053,1415.83447265625,,3991916
2023-09-20,1401.0286909716779,1418.9662857014068,1401.0286909716779,1414.36328125,,4169337
2023-09-21,1410.8516516546968,1427.9350520755597,1400.838834510779,1425.277587890625,,6779195
2023-09-22,1415.929309642692,1430.2128621969134,1409.5704183462783,1419.962890625,,5455613
2023-09-25,1413.9836057236516,1413.9836057236516,1396.6155506540035,1399.0831298828125,,4217863
2023-09-26,1403.8284470627452,1404.5402554107282,1384.7045062760928,1386.2705078125,,3996528
2023-09-27,1381.8573845965407,1394.7648205125847,1376.210417587719,1392.2972412109375,,3863586
2023-09-28,1393.1513579600842,1397.6119773813948,1361.9266744482306,1366.1500244140625,,5814602
2023-09-29,1359.1743721242103,1373.125886096519,1343.8942418391173,1362.353759765625,,6068968
2023-10-03,1362.9233171016476,1363.8248947335087,1347.9753406979924,1360.9776611328125,,4181867
2023-10-04,1352.4357838814108,1376.1152272294373,1345.9820088868164,1370.8004150390625,,4510406
2023-10-05,1378.0610831205893,1400.506798175597,1376.3526965932092,1388.927978515625,,7384621
2023-10-06,1394.6700186403446,1408.9061875955028,1388.7857818139082,1403.4014892578125,,3598672
2023-10-09,1390.3040713351108,1415.0749783691183,1387.7414918013862,1400.3167724609375,,3567552
2023-10-10,1408.3366679571423,1420.769564825854,1394.2902692043456,1419.0137939453125,,5688951
2023-10-11,1420.769458978731,1440.9373621205468,1406.0112529262074,1418.3018798828125,,7220129
2023-10-12,1415.929336863313,1427.7928105687595,1378.06110562468,1390.8736572265625,,11081662
2023-10-13,1333.4542976485548,1364.7738647819372,1328.7089086889514,1358.272705078125,,17973439
2023-10-16,1359.1743392210635,1370.0887342825165,1357.1812989459045,1361.1199951171875,,4850745
2023-10-17,1366.9093895003193,1379.3422863103474,1364.8214645475139,1368.997314453125,,3923764
2023-10-18,1368.5702082859855,1379.9591420581296,1365.10605109278,1367.194091796875,,4264837
2023-10-19,1353.4799235717073,1366.3399750170827,1353.4799235717073,1360.6455078125,,6795691
2023-10-20,1357.1812530105972,1365.248414304716,1352.6731334638837,1354.5712890625,,3928622
2023-10-23,1353.0054028291024,1359.41167852039,1333.6916911380672,1336.9185791015625,,2636516
2023-10-25,1344.9457697053938,1348.3586525886205,1308.702460308172,1317.1143798828125,,6940777
2023-10-26,1302.6940498987915,1320.9118187987838,1300.819322975117,1306.9239501953125,,6357656
2023-10-27,1310.9617753926811,1331.4868378336528,1310.9617753926811,1327.0164794921875,,4634358
2023-10-30,1327.0165416619768,1327.0165416619768,1310.4330405582423,1323.8441162109375,,2667696
2023-10-31,1326.6317393233992,1327.7854443916494,1310.3366967492134,1315.528076171875,,3451595
2023-11-01,1319.9985056410244,1324.228405726366,1299.4253296877127,1301.8287353515625,,3090672
2023-11-02,1317.066221417181,1323.1228502528031,1309.0388704727309,1317.21044921875,,3758060
2023-11-03,1326.7281102555007,1338.2163429825457,1324.516929988651,1335.38037109375,,3349045
2023-11-06,1340.0430044149878,1352.877168328979,1337.0628045979033,1349.079833984375,,2736381
2023-11-07,1345.9072328244042,1351.5792939192095,1340.9561934614692,1350.0411376953125,,2272209
2023-11-08,1350.713954242676,1350.713954242676,1332.8806376561768,1337.2548828125,,3550635
2023-11-09,1341.9656288206845,1343.5037849964333,1317.1144373775558,1321.680908203125,,5498051
2023-11-10,1317.0181683643543,1320.0945979787737,1308.4140231623705,1315.960693359375,,2943649
2023-11-13,1326.5356375583356,1329.0351558628986,1317.8833775668425,1320.4791259765625,,3462092
2023-11-15,1344.945798877282,1359.3662327465881,1339.1776253295595,1356.00146484375,,8551860
2023-11-16,1361.3851069731406,1397.2439671097416,1356.097614410863,1389.0723876953125,,6673907
2023-11-17,1385.3711155269339,1394.9366229606476,1379.602942034333,1382.00634765625,,4901251
2023-11-20,1386.2843973217946,1395.8980200494077,1378.2570458149964,1381.093017578125,,3584210
2023-11-21,1386.2844776103195,1393.9753762378386,1381.2373253860103,1383.400390625,,3793135
2023-11-22,1380.7084795916498,1402.579471778413,1380.7084795916498,1401.4739990234375,,3108786
2023-11-23,1411.1837023014712,1411.1837023014712,1391.7641139980717,1393.2542724609375,,3186928
2023-11-24,1389.6973087712938,1396.522957576825,1378.4492995375242,1381.8621826171875,,2973195
2023-11-28,1388.2070932609774,1389.1684555139282,1371.9120500149772,1386.957275390625,,3755373
2023-11-29,1395.032766408813,1404.2618207292774,1393.7830658701937,1403.204345703125,,3875778
2023-11-30,1397.0996578273105,1404.2137617851981,1393.5426645252603,1398.92626953125,,10120867
2023-12-01,1403.492730780569,1403.492730780569,1390.274000233607,1396.1864013671875,,3489187
2023-12-04,1404.0214158015515,1415.0290836998097,1393.3023208663506,1407.770751953125,,5511948
2023-12-05,1409.1648194438199,1410.2222944378952,1386.2843511722765,1397.7725830078125,,5123039
2023-12-06,1400.4644711895692,1419.9320569397587,1394.9847532532544,1417.33642578125,,5269178
2023-12-07,1415.9422845674553,1415.9422845674553,1405.3193027314842,1409.2608642578125,,4424453
2023-12-08,1413.5870125267115,1436.9480437426093,1409.5973358972342,1433.5352783203125,,6323433
2023-12-11,1432.4297142349155,1440.1206120294655,1424.7388164403658,1430.9876708984375,,3862018
2023-12-12,1420.412727151834,1432.4297553003266,1410.9433324415797,1419.018798828125,,6103494
2023-12-13,1418.9706970593943,1419.018812113955,1377.7763476514297,1393.013916015625,,8549258
2023-12-14,1406.857612838719,1452.618434833256,1404.8867731828336,1443.4373779296875,,12489858
2023-12-15,1464.202808005046,1527.1720347866103,1462.2319684696038,1517.4141845703125,,18395389
2023-12-18,1507.367985333549,1531.4501581135773,1500.0136575533297,1503.9071044921875,,6467243
2023-12-19,1509.4349472873578,1513.1361687292908,1483.6223926007674,1498.0909423828125,,4221721
2023-12-20,1504.580163639275,1522.3172517113799,1470.8843669835246,1477.037109375,,6592367
2023-12-21,1462.4723721543946,1486.890997599005,1462.4723721543946,1476.6524658203125,,5319038
2023-12-22,1475.6430365128183,1505.4933832955423,1464.154803805307,1502.51318359375,,6741060
2023-12-26,1475.691142373228,1488.1888523737832,1464.1547946804083,1484.2952880859375,,6878067
2023-12-27,1484.3433364104721,1509.3387552878505,1484.3433364104721,1506.55078125,,4225849
2023-12-28,1508.3294618111136,1508.3294618111136,1494.9185035280595,1502.27294921875,,5702253
2023-12-29,1481.5075138445175,1499.1964874096525,1480.498036423616,1483.2860107421875,,4388990
2024-01-01,1479.5366225500268,1496.8411444511967,1475.9315138206164,1491.409423828125,,2808451
2024-01-02,1486.2661594193387,1489.2944742239738,1464.1548258704092,1475.1143798828125,,5396313
2024-01-03,1461.222563163446,1461.222563163446,1430.507084993708,1432.4298095703125,,7550363
2024-01-04,1446.8021278177912,1461.0303366161402,1435.2177826642023,1454.252685546875,,7056038
2024-01-05,1448.532621558546,1480.2094618779236,1448.051940416499,1473.3358154296875,,8895403
2024-01-08,1469.8748085428847,1476.6524595467752,1454.781467714295,1463.9625244140625,,4440136
2024-01-09,1482.3245674013037,1492.9956655581655,1466.89465540363,1470.21142578125,,4412074
2024-01-10,1466.029369674196,1476.1236736674186,1446.8502390285905,1461.174560546875,,4096845
2024-01-11,1465.9812983073941,1466.0774110603124,1429.1610776979376,1436.4674072265625,,11296088
2024-01-12,1501.647876177143,1555.48416367133,1495.3029086218012,1550.43701171875,,26754401
2024-01-15,1581.3929593220357,1600.6202064269758,1572.7888131840964,1588.2667236328125,,13228305
2024-01-16,1581.248669882489,1584.805663252793,1562.2136504615037,1568.5106201171875,,6500917
2024-01-17,1557.6472848471606,1583.844407829469,1557.6472848471606,1576.826416015625,,9209876
2024-01-18,1579.1817820479896,1585.2864090913179,1565.338141663395,1579.1336669921875,,6375464
2024-01-19,1587.7859551289723,1601.1489146027204,1580.62385291781,1595.09228515625,,4522736
2024-01-23,1586.343832786963,1609.993320778504,1574.4229173595988,1578.7010498046875,,9401255
2024-01-24,1595.765266547254,1615.0886248379493,1581.4409451538254,1610.6663818359375,,8999681
2024-01-25,1608.3110848311567,1615.617532521229,1593.938764744373,1604.60986328125,,8865304
2024-01-29,1600.8124680993892,1614.4637659098305,1583.9405126792153,1592.5927734375,,4253785
2024-01-30,1598.2167089344066,1624.7022872449177,1584.5654112138673,1587.6417236328125,,4995943
2024-01-31,1584.5654278748498,1602.8313117696607,1574.8075769550203,1596.7266845703125,,6763779
2024-02-01,1595.4289185456998,1612.2046444398836,1586.5843146039933,1593.0255126953125,,5760011
2024-02-02,1601.6777307925615,1652.1011372395883,1600.668253420957,1627.9228515625,,7858483
2024-02-05,1629.2687080609385,1635.0368816844025,1616.8671112997324,1622.0103759765625,,3634135
2024-02-06,1621.5779267866085,1666.0409350058944,1609.2724418946693,1662.6280517578125,,7694265
2024-02-07,1662.195269041167,1662.195269041167,1621.6738282250742,1628.3072509765625,,4613877
2024-02-08,1632.393130184841,1640.4204816475594,1617.7804706606282,1626.7210693359375,,5919715
2024-02-09,1619.606985174379,1627.4902262777873,1595.6691583001955,1604.85009765625,,4600004
2024-02-12,1605.811531809379,1627.5382968256615,1605.811531809379,1615.184814453125,,3555808
2024-02-13,1617.9727321357634,1623.8370186269938,1599.2261675031743,1619.462890625,,2696481
2024-02-14,1596.0536036876995,1604.9462047407774,1572.3080024118083,1601.82177734375,,3768579
2024-02-15,1612.204620896798,1622.5392659025467,1597.3996176038493,1611.5797119140625,,4834391
2024-02-16,1623.740843650647,1642.9680886909155,1622.7313663445168,1635.902099609375,,4880654
2024-02-19,1639.1228360213818,1645.3716914079735,1622.4912201278541,1634.07568359375,,3690993
2024-02-20,1619.8954016234609,1628.7880024929073,1604.2732649609202,1620.1357421875,,3706389
2024-02-21,1609.320461197266,1609.320461197266,1581.729410626023,1591.5833740234375,,4300508
2024-02-22,1600.6682245239977,1619.510902074662,1580.8641846763217,1616.386474609375,,5841277
2024-02-23,1631.4317759907635,1632.8257043439937,1607.3016064283056,1612.060302734375,,5373072
2024-02-26,1610.2338297480162,1610.2338297480162,1581.441074154028,1596.0057373046875,,2782438
2024-02-27,1596.8227471676216,1606.5324827253958,1588.9396234127066,1599.322265625,,5159088
2024-02-28,1605.4750549270755,1622.5873509570388,1597.8322715172949,1606.6767578125,,3188916
2024-02-29,1600.6682173585164,1617.2517169077262,1589.420325475353,1609.224365234375,,7814722
2024-03-01,1604.5136407879365,1607.3496125644087,1587.2091197968145,1590.76611328125,,6387291
2024-03-04,1593.7945386888434,1600.1395066891168,1570.5296169032401,1573.9423828125,,4445156
2024-03-05,1570.8660530401396,1574.086593386812,1540.1024583661588,1544.4285888671875,,4596579
2024-03-06,1540.8714208560284,1557.5510319856057,1515.1068662897885,1555.051513671875,,6420684
2024-03-07,1554.138246368188,1565.5303659740043,1542.2173305641352,1553.9940185546875,,6348359
2024-03-11,1546.0148020133513,1551.446522464346,1526.643328250248,1538.7564697265625,,6752895
2024-03-12,1538.179677636585,1562.2137350996566,1535.9204997058155,1550.6292724609375,,4614222
2024-03-13,1550.5813257217428,1561.733105280378,1536.785799755277,1549.1392822265625,,5688997
2024-03-14,1552.023391506724,1593.698425645205,1545.8706490348302,1589.42041015625,,8803799
2024-03-15,1577.6916155196645,1582.2100886516137,1555.8206236318867,1570.865966796875,,11809997
2024-03-18,1567.0205300379491,1569.5681635728802,1537.074071284563,1540.727294921875,,4958904
2024-03-19,1530.8252596452844,1537.2183425142427,1497.8024875779802,1501.119140625,,6870411
2024-03-20,1502.6092525994748,1514.097484972457,1492.3707207856676,1494.8702392578125,,4759059
2024-03-21,1503.5705989163719,1516.020193442864,1483.7665595113776,1494.6298828125,,11062497
2024-03-22,1462.232089335552,1469.826875137509,1440.3129814888052,1450.551513671875,,14673890
2024-03-26,1434.3525080454037,1449.2055081878689,1430.41094620585,1434.9774169921875,,8351081
2024-03-27,1438.197908651736,1441.0819953669468,1424.3062712483202,1426.517333984375,,6857402
2024-03-28,1429.6899508266822,1453.387554709184,1429.6899508266822,1440.1688232421875,,12499530
2024-04-01,1466.0774920604706,1470.8361884538372,1435.1216732679904,1437.669189453125,,6580002
2024-04-02,1427.4787548291838,1435.4581086770484,1423.6333057176912,1425.5560302734375,,7279400
2024-04-03,1421.854768854572,1437.332677620838,1418.0093198515847,1423.4410400390625,,8736248
2024-04-04,1432.9585406732908,1437.8614646501408,1411.2797751153907,1429.2572021484375,,11186915
2024-04-05,1422.8642923144866,1429.257257606297,1419.01884318676,1421.950927734375,,5072482
2024-04-08,1425.70030625456,1433.343089680353,1417.1441582216523,1419.6436767578125,,6610887
2024-04-09,1432.42982355354,1455.3102931800076,1429.8341922913037,1437.0924072265625,,9423230
2024-04-10,1442.3798315379402,1451.5127729333365,1427.1903783662924,1448.5806884765625,,6744595
2024-04-12,1445.888914905708,1448.5807763164664,1422.3355382998636,1427.3826904296875,,12275616
2024-04-15,1422.8161919534118,1434.3044243996258,1404.5984234641753,1411.424072265625,,8531224
2024-04-16,1394.9366663519509,1398.9263432791952,1358.4530148178953,1359.798828125,,16173541
